task,path,image_sha256,true_label,predicted_label,confidence,correct,quantitative_sample,gallery_reason,max_probability_difference,cam_status,cam_path,top20_drop,random20_drop,paired_drop_advantage,border_mass
dementia,data/alzheimers/MildDemented/aug_9911_b658960d-2ef1-4ca9-a1ed-90cf02021b4f.jpg,ceda706f9f468e8f73dca07729dc485d00e94809e5d3aba6ab9a15b3cc550505,MildDemented,MildDemented,0.9623971581459045,1,1,,9.859324245908851e-09,ok,maps/dementia_204b5b5a6855.npy,0.16929024457931519,0.8962200880050659,-0.7269298434257507,0.2636380195617676
dementia,data/alzheimers/MildDemented/b265038c-5ee1-4130-aeec-6d390590a209.jpg,6205c38151423ef027715e8856096df4dd7509372149c827ada9561eb7dc2785,MildDemented,MildDemented,0.9659463167190552,1,1,,1.30385160446167e-08,ok,maps/dementia_112c80d74bc5.npy,0.33722633123397827,0.6173575520515442,-0.2801312208175659,0.17513754963874817
dementia,data/alzheimers/MildDemented/ba283739-dab0-4957-b1d1-546713d19ad8.jpg,f68c334ed1dadf5aea277e72fffd1e11b4302b101c7acb11773459fb049d3a0c,MildDemented,MildDemented,0.9682567119598389,1,1,,4.328444991319458e-08,ok,maps/dementia_5085d8c48457.npy,0.45834553241729736,0.6817352771759033,-0.22338974475860596,0.3248906433582306
dementia,data/alzheimers/MildDemented/c0f5109d-453a-421a-bea1-0a4c973f7877.jpg,a9091f3f89dfdf79b64aede9d1fb942ec2a64728d1e1dc1d399c8902e22ae1cc,MildDemented,MildDemented,0.9725808501243591,1,1,,4.302485689944291e-08,ok,maps/dementia_f23c65db3a56.npy,0.6855596303939819,0.1245674267411232,0.5609922036528587,0.3300497531890869
dementia,data/alzheimers/MildDemented/c461ff33-860d-4eb3-bb64-932532848ce1.jpg,58b5e4e40342e94d9b19b1954a9d64dc7d12fa1f9830bd6a9514a40dd357e867,MildDemented,MildDemented,0.9661991596221924,1,1,,5.150605741910397e-08,ok,maps/dementia_2f8b1a3e7699.npy,0.036033570766448975,0.5461057424545288,-0.5100721716880798,0.43465861678123474
dementia,data/alzheimers/MildDemented/c86b57a1-7ca4-453c-8ab2-66139c2eca37.jpg,0d72dcfceeecf0ffcdd8e63ec699f22578268c57b6300bb3698f744599aecc48,MildDemented,MildDemented,0.9478363990783691,1,1,,1.5190990454438946e-07,ok,maps/dementia_d8781ef8ecc5.npy,0.5744205713272095,0.8006799817085266,-0.22625941038131714,0.13801608979701996
dementia,data/alzheimers/MildDemented/c915ed75-64f7-4b2d-8bb5-aff1dbde9917.jpg,3c26e9b2cdc90f7872ef4cbf3331e4841f926fe0c1ca8195cbbe214cc53f3f32,MildDemented,MildDemented,0.9575304985046387,1,1,,9.89864545886121e-08,ok,maps/dementia_ee9806ee4437.npy,0.6498308181762695,0.44366884231567383,0.2061619758605957,0.1922626942396164
dementia,data/alzheimers/MildDemented/c9635f4f-94d1-4e84-9cb2-0c10e63b33e6.jpg,f099132791834dab29189571e1ec6a4f8b267fdd9b80ce6c6dad3da942ad1185,MildDemented,MildDemented,0.9687685966491699,1,1,,2.6164845179366125e-08,ok,maps/dementia_28ffa53e48e8.npy,0.5903036594390869,0.8303812742233276,-0.24007761478424072,0.2228786200284958
dementia,data/alzheimers/MildDemented/ec212624-f1cf-4316-8433-f4a62b827adb.jpg,3a03ba9301f547f1c69753e959b075844b2e18e9b08fab567b8cc7c5caf92cff,MildDemented,VeryMildDemented,0.5742578506469727,0,0,highest-confidence error,3.2305527358778008e-06,ok,maps/dementia_e4397a526434.npy,0.046425044536590576,0.12951233983039856,-0.08308729529380798,0.050389207899570465
dementia,data/alzheimers/MildDemented/f8574c8d-0233-466f-ae9c-71aaacc47f0d.jpg,bd2e621e8937d48949871540725dea3d71b9a188bd01247607e7aa3dceb722cb,MildDemented,MildDemented,0.9775213003158569,1,1,,1.3927708166459885e-08,ok,maps/dementia_5b0cf2eb3aff.npy,0.8983486890792847,0.8173539042472839,0.08099478483200073,0.12765003740787506
dementia,data/alzheimers/ModerateDemented/030c9c18-ceaa-4785-9457-af810a06cadf.jpg,e0d654a40bda021413c92410e7d8e7e38e68f10b67e856e1df892a2092e08f1b,ModerateDemented,ModerateDemented,0.9607971906661987,1,1,,5.7467257397192384e-08,ok,maps/dementia_6daf0d0d618c.npy,0.8842614889144897,0.9399043917655945,-0.055642902851104736,0.1992938071489334
dementia,data/alzheimers/ModerateDemented/10ced415-a333-4f69-b747-bf1c0b12e47a.jpg,7a274cc8aea9f61c721998a87ccc7a6e849caf02ecf7ee9c48ede0c584697c9b,ModerateDemented,ModerateDemented,0.9740515351295471,1,1,,4.37130760651272e-08,ok,maps/dementia_6405bc9d0bf8.npy,0.13694846630096436,0.7369634509086609,-0.6000149846076965,0.18403173983097076
dementia,data/alzheimers/ModerateDemented/2362c8d6-4f3c-4dc8-9af4-674a7084cf00.jpg,ac0992f0d2b278dcacbba71d56af7ca7989144fa3a5d01f12c1e8f67655e3989,ModerateDemented,ModerateDemented,0.9713379740715027,1,1,,2.4349072954080175e-08,ok,maps/dementia_7625b2bac8b5.npy,0.15772253274917603,0.9002014994621277,-0.7424789667129517,0.18719393014907837
dementia,data/alzheimers/ModerateDemented/24e703ce-f125-4421-a2c2-ac8dd26b2a87.jpg,7c6019f34a66913575cc9228468948fcc3b80339b5cea7e9c0b75947bc518d16,ModerateDemented,ModerateDemented,0.9688628315925598,1,1,,3.050461299010376e-08,ok,maps/dementia_088821aa0944.npy,0.840221643447876,0.9443323016166687,-0.10411065816879272,0.18719899654388428
dementia,data/alzheimers/ModerateDemented/26ad45c3-e0ed-4433-ad92-d9b4517cee45.jpg,d513d9dc8f12aeb1efa4f001298efbd966bdb51b9c2e76f134f9df50ee2b3f2e,ModerateDemented,ModerateDemented,0.9662079811096191,1,1,,1.0031241415298098e-07,ok,maps/dementia_986fc2adcfe6.npy,0.5588330626487732,0.9309524297714233,-0.37211936712265015,0.21597334742546082
dementia,data/alzheimers/ModerateDemented/2d24c99f-474a-4134-a4c1-25dec79a901b.jpg,5d125f9766c92a7a7fa57cd39240a2e5f1d688643851bb385e3a75edf36720ff,ModerateDemented,ModerateDemented,0.9625135660171509,1,1,,4.8406170627401934e-08,ok,maps/dementia_c417f1faf31e.npy,0.7876486778259277,0.9435606002807617,-0.15591192245483398,0.21479573845863342
dementia,data/alzheimers/ModerateDemented/3a4c6ecd-5ab2-4657-8fe3-329d018dcea6.jpg,bbfe2a334f1cde2f9c949ee0ae01e6954f99151ade1af37744235de86b973360,ModerateDemented,ModerateDemented,0.9659515023231506,1,1,,2.8118210315675185e-08,ok,maps/dementia_3dfcbe9e060a.npy,0.15585631132125854,0.9021604657173157,-0.7463041543960571,0.21715517342090607
dementia,data/alzheimers/ModerateDemented/3b86fb1b-0b9e-4864-b408-f53996c24c42.jpg,97de9caf28325b5973d69f129235451ddc7073129568bdd64c091a50bef9324e,ModerateDemented,ModerateDemented,0.9753780364990234,1,1,,2.997692138961838e-08,ok,maps/dementia_9c707154ea70.npy,0.04639798402786255,0.8968798518180847,-0.8504818677902222,0.19747035205364227
dementia,data/alzheimers/ModerateDemented/50c5d009-2f99-4449-95c9-1111cd6a9b6c.jpg,cdab42ef52110d0dc1618d9abc8310e40676af37c4481902929b2328ff297de4,ModerateDemented,ModerateDemented,0.971941351890564,1,1,,4.1638780645669726e-08,ok,maps/dementia_1f3fccbcc390.npy,0.020431578159332275,0.913962185382843,-0.8935306072235107,0.18913353979587555
dementia,data/alzheimers/ModerateDemented/65ebad28-837e-4471-9a02-5e27a7d0a00a.jpg,68e173a52246ababcdcb715fd6ac4ff6e2bdc54646b40952f4424e47d5793967,ModerateDemented,ModerateDemented,0.972027063369751,1,1,,4.526353525324822e-08,ok,maps/dementia_22b41f5ca729.npy,0.8195536136627197,0.9198107719421387,-0.10025715827941895,0.20261983573436737
dementia,data/alzheimers/ModerateDemented/6d4ccb6b-19e8-4f77-9325-c7cef3df1f7f.jpg,b2c6f54e0b2c7428d9f4fdbb9d233066457ee8ccab235f65ec46d5fc8dc797b6,ModerateDemented,ModerateDemented,0.9627940654754639,1,1,,6.36636969808535e-08,ok,maps/dementia_2945f8e71461.npy,0.09681236743927002,0.8930730819702148,-0.7962607145309448,0.19997376203536987
dementia,data/alzheimers/ModerateDemented/82343255-bef4-4b69-a06f-ab9b23d7dce5.jpg,8e72013a5acddbfffdc2e04bae24222d386e6015aefcfa0840b1e1c309f07920,ModerateDemented,ModerateDemented,0.9686737656593323,1,1,,7.229761034288629e-08,ok,maps/dementia_7b0cae9c754c.npy,0.7196983098983765,0.9480295181274414,-0.22833120822906494,0.19942022860050201
dementia,data/alzheimers/ModerateDemented/83ceaaef-e2f7-45b9-8c8c-cb70f6bc6374.jpg,53bcb7c8888332ea947873f5eb181acb47b17ff349f08b95c78cb0e4a0e35afa,ModerateDemented,ModerateDemented,0.9718289375305176,1,1,,3.982379570555139e-08,ok,maps/dementia_33d0a11fe93f.npy,0.7874596118927002,0.9419078826904297,-0.1544482707977295,0.2141243815422058
dementia,data/alzheimers/ModerateDemented/84b46e88-8c9e-4b80-b509-c8a6cdb88dab.jpg,a7039a0aec16d2fb34fc924a64a65c61cf3c2ff32a80cf0501590a9d966cef91,ModerateDemented,ModerateDemented,0.9729074835777283,1,1,,6.322900736321913e-08,ok,maps/dementia_6abf71af2a30.npy,0.6424713134765625,0.8984857797622681,-0.25601446628570557,0.2051047682762146
dementia,data/alzheimers/ModerateDemented/8b4597fa-ef1c-4b49-aad4-4ac5a0cf2beb.jpg,5d07d60af0c98eaaa04b06721b58994f6cbaaafd8a7b7d555a83ac6093600fb5,ModerateDemented,ModerateDemented,0.9749847650527954,1,1,,8.33144738615621e-09,ok,maps/dementia_9fabe795847a.npy,0.9000029563903809,0.8971409797668457,0.0028619766235351562,0.22221660614013672
dementia,data/alzheimers/ModerateDemented/949e8749-171d-4ae1-8af6-0469fd8ba3ed.jpg,22510635a6d3836e959467cb37073bda83425705d1a7397cd6c5f477097ef2ef,ModerateDemented,ModerateDemented,0.96999591588974,1,1,,5.787927483472122e-08,ok,maps/dementia_11fc6ab9a29d.npy,0.5670608878135681,0.9010432958602905,-0.3339824080467224,0.1809355467557907
dementia,data/alzheimers/ModerateDemented/a657a63e-8b25-4fe8-9e3d-8f5a8a1c64b1.jpg,19f759aa146fbbb94a3a075d4e725df823091df18ece9fd22f94d8bc4d814b13,ModerateDemented,ModerateDemented,0.978074312210083,1,1,,3.512308226032157e-08,ok,maps/dementia_8c1073037001.npy,0.8336288332939148,0.9526934623718262,-0.11906462907791138,0.19591780006885529
dementia,data/alzheimers/ModerateDemented/aug_6614_671510d2-c329-47ad-afa7-bc13b08999a5.jpg,3ae250e4518748347cd59df976eb05c9fd3d76e8a4462f7f7a9da293bc24d76a,ModerateDemented,ModerateDemented,0.9737792611122131,1,1,,5.577450723492916e-08,ok,maps/dementia_3430c2ad4bf4.npy,0.8955295085906982,0.9024806022644043,-0.006951093673706055,0.20712202787399292
dementia,data/alzheimers/ModerateDemented/aug_6706_c562f9c8-6604-4198-b76b-513bed4130b9.jpg,10cb3072eedfcd8dd36e81d91dce1b3b8053fe4d1efec51f05b4f2bda65ad59d,ModerateDemented,ModerateDemented,0.9669023752212524,1,1,,1.0986074472363327e-07,ok,maps/dementia_25805ec5d57c.npy,0.15155315399169922,0.9352725744247437,-0.7837194204330444,0.21024064719676971
dementia,data/alzheimers/ModerateDemented/aug_7525_e7e6f75f-ace2-4dc1-a024-6f6e5786b004.jpg,28e9ca389ec0c66b7065719b5086ef8653c6488d72439294b9218e7622976519,ModerateDemented,ModerateDemented,0.9648306369781494,1,1,,6.739263680444196e-08,ok,maps/dementia_c0db76501ff8.npy,0.2811708450317383,0.9337358474731445,-0.6525650024414062,0.1943906992673874
dementia,data/alzheimers/ModerateDemented/aug_8088_f278dc42-c13e-42ca-a3aa-77da322bce9a.jpg,de15cb5483e3a5502341261ee204f59ca3639e0eb448f5f2effa0b322b8543e4,ModerateDemented,ModerateDemented,0.9721312522888184,1,1,,2.2357300708680805e-08,ok,maps/dementia_5503ba67685b.npy,0.6617201566696167,0.9283720850944519,-0.2666519284248352,0.19644798338413239
dementia,data/alzheimers/ModerateDemented/aug_8237_a79c8153-51f3-459f-986b-ea35454badf7.jpg,38057a7d8b77f42b32cffc12e0b96399aafb1e4e4dddb7c6b3142c5a4dda7774,ModerateDemented,ModerateDemented,0.9694933295249939,1,1,,5.600552155371474e-08,ok,maps/dementia_ae43fde413d8.npy,0.6443449258804321,0.7728728652000427,-0.1285279393196106,0.22409984469413757
dementia,data/alzheimers/ModerateDemented/aug_8520_336ed5a5-4a2d-4a4a-8a6d-47693e9a3b2c.jpg,7d65f9238ea83869aceedfd1022082c38e3a2ca7d84a37b76d99e42739d0b74e,ModerateDemented,ModerateDemented,0.9315065741539001,1,0,lowest-confidence correct,4.11159784441395e-07,ok,maps/dementia_c2785253ecc2.npy,0.8141460418701172,0.8226768374443054,-0.008530795574188232,0.16352945566177368
dementia,data/alzheimers/ModerateDemented/aug_9153_3b052a8e-058a-4cba-a3f4-eb309be4252d.jpg,f9a88859dbe2d473dbd8926125a359d6da9f33bb085eb90d9c24763cf4a96d56,ModerateDemented,ModerateDemented,0.9656010270118713,1,1,,4.1367159364646966e-08,ok,maps/dementia_05613240fa03.npy,0.36643195152282715,0.938132107257843,-0.5717001557350159,0.24015529453754425
dementia,data/alzheimers/ModerateDemented/aug_9450_79af2731-0861-4989-a429-e88c45960600.jpg,a6240d178b969abd92b237b8089e0b914a27cfa4741dd5d89d6f6cf3a06fcbc9,ModerateDemented,ModerateDemented,0.96865314245224,1,1,,6.585538780967681e-08,ok,maps/dementia_83e46b2a1d0d.npy,0.30097538232803345,0.9252893328666687,-0.6243139505386353,0.2058788239955902
dementia,data/alzheimers/ModerateDemented/aug_9731_9b2c05ae-dc64-43b3-b801-a2a64ac3362a.jpg,73f17bf34986a2fcc37e1ef6a9c82b7adce951ca6893c9ec2ef428842a8c4442,ModerateDemented,ModerateDemented,0.9706459045410156,1,1,,1.0169823916328369e-07,ok,maps/dementia_e608e543b5d2.npy,0.06553786993026733,0.8941128849983215,-0.8285750150680542,0.18274018168449402
dementia,data/alzheimers/ModerateDemented/aug_9779_332a8413-44d0-45e5-9787-1d1acaecb03e.jpg,0be457eb857fdc786bdcd75e300b68c4aa73b17524bab2a79baff8fdc2ee21d0,ModerateDemented,ModerateDemented,0.971825361251831,1,1,,1.951896325819158e-08,ok,maps/dementia_0ea7c086a532.npy,0.43208611011505127,0.9085715413093567,-0.4764854311943054,0.190832257270813
dementia,data/alzheimers/ModerateDemented/b9a03f3f-1f67-4f34-a3c9-0896c7d9b890.jpg,b266343f4ef9b191162ac08f2992612fc9b207134c843533e70cc651bac05f49,ModerateDemented,ModerateDemented,0.970110297203064,1,1,,1.7166227106457654e-08,ok,maps/dementia_acbbe4775e6d.npy,0.1669108271598816,0.8628195524215698,-0.6959087252616882,0.1930035948753357
dementia,data/alzheimers/ModerateDemented/ba26e8d6-2502-48b7-a3eb-56e2150e8e93.jpg,27284326268d54f4bae7bbc46f9a387ee64c95957b7b247932992227ef963c63,ModerateDemented,ModerateDemented,0.9743661880493164,1,1,,5.807675396152234e-08,ok,maps/dementia_381cfe6433fa.npy,0.7310618162155151,0.9179174304008484,-0.18685561418533325,0.18328335881233215
dementia,data/alzheimers/ModerateDemented/bb8e7731-84de-4d08-bb40-33f896368210.jpg,55c6a3fba9969613237181a4d521e149d469d1354a7658730238e419e2090249,ModerateDemented,ModerateDemented,0.9656809568405151,1,1,,5.126354984952286e-08,ok,maps/dementia_7cd2592eafa2.npy,0.23327147960662842,0.893500804901123,-0.6602293252944946,0.1905267983675003
dementia,data/alzheimers/ModerateDemented/c9c23d44-bd9b-4949-a1e6-825c8223e7d4.jpg,3c8023abaf35ba62d15ca679445bac18438e07db74d17a51d327e2c4d70053cf,ModerateDemented,ModerateDemented,0.9658762216567993,1,1,,7.603126117583514e-08,ok,maps/dementia_676234d2c1e7.npy,0.855815052986145,0.9172846078872681,-0.06146955490112305,0.2153487354516983
dementia,data/alzheimers/ModerateDemented/d24cbb52-d1fb-4d82-bb34-a97d78d18446.jpg,49706a9aae6277a7e0a4e0ffb4ee5eb7348b2573d2c4c934409e48f4ea0aeff2,ModerateDemented,ModerateDemented,0.967480480670929,1,1,,3.9645600469206954e-08,ok,maps/dementia_431031d51e4c.npy,0.4454456567764282,0.9262150526046753,-0.48076939582824707,0.2088109254837036
dementia,data/alzheimers/ModerateDemented/f9b239a7-72b9-4b01-9130-6666bc21f4d3.jpg,516d8cc3cf1d63d371fd66e024ab7707f87e508550b885e81ca0c518c53562c3,ModerateDemented,ModerateDemented,0.9756639003753662,1,1,,1.2037617914614773e-08,ok,maps/dementia_1fa82ad23ad7.npy,0.9103597402572632,0.9356300234794617,-0.025270283222198486,0.18658152222633362
dementia,data/alzheimers/NonDemented/17a4c361-d18d-4fd3-8db7-09e9a73d563d.jpg,a2bf58b2151506fa8a20e16d69d071f780a8baac24710fdfc148ef24bcc60af4,NonDemented,NonDemented,0.954707682132721,1,1,,1.0402948691368152e-07,ok,maps/dementia_64341a76d4cc.npy,0.14160287380218506,0.8029779195785522,-0.6613750457763672,0.16376107931137085
dementia,data/alzheimers/NonDemented/25176579-d485-4fa1-bc49-ca8c1532e4e8.jpg,fb703eaffb4e833eeb4fc3f77b9f2c765dc2bc8c06ae2144a8f4bdabaaae7801,NonDemented,NonDemented,0.9604207873344421,1,1,,7.960708547916084e-08,ok,maps/dementia_bb6aadac516a.npy,0.9156683087348938,0.7097387909889221,0.20592951774597168,0.09839094430208206
dementia,data/alzheimers/NonDemented/26 (92).jpg,802b303fe526eae6489c74343ced8de08efc77bdb97f498aea4d718a8c8107f8,NonDemented,NonDemented,0.9641100764274597,1,1,,1.1471980265742587e-07,ok,maps/dementia_056872b351cc.npy,0.4543763995170593,0.7945557832717896,-0.3401793837547302,0.10603921860456467
dementia,data/alzheimers/NonDemented/27 (9).jpg,f31225ca8838232dba40918c34b816ad77bb79b21020e1f9d0d6fb7c6d5c5afd,NonDemented,NonDemented,0.958912193775177,1,1,,5.5802276577310295e-08,ok,maps/dementia_eff13a733b1e.npy,0.40487849712371826,0.7910215258598328,-0.3861430287361145,0.13941100239753723
dementia,data/alzheimers/NonDemented/276c377b-62cf-404d-9c9f-3909f121b064.jpg,ca678a28a0d8424f58b7b0f0a1ebd20b4cc06510f68f8102ad622d11319b4e93,NonDemented,NonDemented,0.9345976114273071,1,1,,6.615130554443738e-08,ok,maps/dementia_60a9bbb5c855.npy,0.8801574110984802,0.8681657910346985,0.011991620063781738,0.14070925116539001
dementia,data/alzheimers/NonDemented/2c3295fd-b0b9-42af-877f-dbc70b46b2d4.jpg,c4e9305c2ca7909b0169b91040d558470413617e699cb9d891a6b1ee337c52b6,NonDemented,NonDemented,0.977241039276123,1,1,,1.869964140199798e-07,ok,maps/dementia_600825e08672.npy,0.6134591102600098,0.9601658582687378,-0.346706748008728,0.12379375845193863
dementia,data/alzheimers/NonDemented/43da2fa7-528d-4296-a136-be1d89d97caf.jpg,4dc933e14667fe31eb52f1a4b4ddedaac905315b4af4c6e86accffe961c481f2,NonDemented,NonDemented,0.9704787731170654,1,1,,5.197015262581317e-08,ok,maps/dementia_de7057c70c27.npy,0.0685911774635315,0.6047590374946594,-0.5361678600311279,0.12294705212116241
dementia,data/alzheimers/NonDemented/44355963-9a94-4922-854e-f541508aa9cc.jpg,10e4268604ceaa8ca71105ea251939cd9fc7669236dbbf645b02bcee6504d1b2,NonDemented,NonDemented,0.933415412902832,1,1,,1.840298003985552e-07,ok,maps/dementia_72aba6ecd748.npy,0.7184138298034668,0.7344034910202026,-0.01598966121673584,0.20341448485851288
dementia,data/alzheimers/NonDemented/48437219-c0b2-440a-a8fa-be14f2e1dece.jpg,556e28dcf934598c9845ebae5aaef8043746bea702ede294e99f7d173908c3e8,NonDemented,NonDemented,0.9532347917556763,1,1,,3.1817409727741275e-08,ok,maps/dementia_4875b83ecf1d.npy,0.9133792519569397,0.7174989581108093,0.19588029384613037,0.16383448243141174
dementia,data/alzheimers/NonDemented/55b3d1d1-15cf-4dd1-8616-d28957d53538.jpg,78d54388b822dabd3bab54d6538bf8899b11e66817a9954cf0a8fcda970a17df,NonDemented,NonDemented,0.9191838502883911,1,1,,2.144798377512469e-07,ok,maps/dementia_01e454f3f4c3.npy,0.7873918414115906,0.707146167755127,0.08024567365646362,0.17113932967185974
dementia,data/alzheimers/NonDemented/5eedf8e9-6773-4e8e-83a7-d1b43d9a5502.jpg,ccfac3af00887d5027fe8ce9f5820205cbe959a697dc5a71c453af6ceb6025e6,NonDemented,NonDemented,0.9642956852912903,1,1,,4.0028721781659726e-08,ok,maps/dementia_188dc94f24eb.npy,0.7168499231338501,0.7195606231689453,-0.002710700035095215,0.14206023514270782
dementia,data/alzheimers/NonDemented/69343a1e-e1b9-4041-938d-6df33ee8cc46.jpg,8b3ec816086ad09b9dc098a039486ae796cd21a941fcbcee0847ff3f48818a98,NonDemented,NonDemented,0.9664034247398376,1,1,,2.2343144138667337e-08,ok,maps/dementia_f1b613228e47.npy,0.5919942259788513,0.8695222735404968,-0.2775280475616455,0.14754484593868256
dementia,data/alzheimers/NonDemented/6c05465c-98a6-42bb-9c2b-7934f312ecdc.jpg,189bed86f2806d284fe353e1dca6107d0bb7549f8fc705ab2fc1aad641667dd1,NonDemented,NonDemented,0.9574112892150879,1,1,,1.2188426612436132e-07,ok,maps/dementia_10c5f7d6d988.npy,0.531278133392334,0.6980043649673462,-0.1667262315750122,0.16126267611980438
dementia,data/alzheimers/NonDemented/715605e7-1b45-4c91-a5aa-7858618eeff8.jpg,2d3700caed3349a1de8205a4ebd39e252d8c2d566b218dee9c5fa3fea17b426a,NonDemented,NonDemented,0.9650989174842834,1,1,,2.991428577937827e-08,ok,maps/dementia_e5a4af1f9b51.npy,0.12113839387893677,0.8795318603515625,-0.7583934664726257,0.11058255285024643
dementia,data/alzheimers/NonDemented/818afa6f-185f-45d2-a1c2-bf87b20694b9.jpg,6ed0acea13e221b2d37496471eba9b2302738e9c68de790977b9bb8b1748677e,NonDemented,NonDemented,0.9703317284584045,1,1,,4.0214285346173995e-08,ok,maps/dementia_3376b47cfb56.npy,0.34560710191726685,0.8489877581596375,-0.5033806562423706,0.18772602081298828
dementia,data/alzheimers/NonDemented/87a9a5f0-5227-4569-8636-903964ec03e1.jpg,53e595ba9c909abc423597f80f3607a903c8d542c1d8a78fd1c20634e3d8606f,NonDemented,NonDemented,0.9759013652801514,1,1,,5.287380955114329e-08,ok,maps/dementia_a5bc021694cb.npy,0.865766167640686,0.43503445386886597,0.43073171377182007,0.13659334182739258
dementia,data/alzheimers/NonDemented/8b9a2e6d-8710-43d7-add2-c7935e1dce20.jpg,9514bb884d1d9e2cddf47c55274ec26e1fa4bf20ac4632c912b85333353b5538,NonDemented,NonDemented,0.49810728430747986,1,0,lowest-confidence correct,1.7201844956238332e-06,ok,maps/dementia_3bf7365848f1.npy,0.4839518070220947,0.44343996047973633,0.0405118465423584,0.19175797700881958
dementia,data/alzheimers/NonDemented/9144fbab-f5aa-4dbd-8616-9237c63cbb99.jpg,d8690c0cfd41ed902efabf1f2c71128858a197b6142ed9a1a126bae470f87298,NonDemented,NonDemented,0.9790508151054382,1,1,,5.379691248030838e-08,ok,maps/dementia_a0626ffc2745.npy,0.6408970355987549,0.6216670274734497,0.019230008125305176,0.1246146708726883
dementia,data/alzheimers/NonDemented/92fa3a64-f119-4496-ad73-a82f5d09d090.jpg,98ebd045385be90ea5ecad109960bf16680c0e3291a8c471e5a0903660ec3d5b,NonDemented,NonDemented,0.9204281568527222,1,1,,2.945943606835755e-07,ok,maps/dementia_c8784f7b95ff.npy,0.7526638507843018,0.6697673201560974,0.08289653062820435,0.15978524088859558
dementia,data/alzheimers/NonDemented/93df02eb-96a3-4bb5-b577-df68a585016e.jpg,d3791e87677dfd94efd2794a2e07abb6efb019408502a2b56a3093f5b3b84a58,NonDemented,VeryMildDemented,0.9217249751091003,0,0,highest-confidence error,6.852109449839716e-07,ok,maps/dementia_f8d23e254a37.npy,0.9084106683731079,0.23147539794445038,0.6769352704286575,0.06288925558328629
dementia,data/alzheimers/NonDemented/b734b0e2-5970-48bb-9161-009e12d41c04.jpg,b0f04f0ac97fe986a8753297d38feacbb877bb58d24b8169eb6f2c0298b5507c,NonDemented,NonDemented,0.9558743238449097,1,1,,1.2009951699809562e-07,ok,maps/dementia_a102610246ee.npy,0.255143404006958,0.48659223318099976,-0.23144882917404175,0.15349246561527252
dementia,data/alzheimers/NonDemented/bb2bcdac-078e-47d4-903d-e8de21aa83f2.jpg,3636d413d30e14f86b564da383db3738c98dd649cce7b7f37b2b2f17e007acdd,NonDemented,NonDemented,0.9485490322113037,1,1,,9.005691758989798e-08,ok,maps/dementia_2b5bf8461a45.npy,0.014485061168670654,0.716446042060852,-0.7019609808921814,0.1415397673845291
dementia,data/alzheimers/NonDemented/bd53e476-d7a9-4094-ab95-78ae40ca36a7.jpg,6c08cb423ffd0031f91cf90fc0e90cb6f4ef62a4722bc07c3302735e2ce506e5,NonDemented,NonDemented,0.9670888781547546,1,1,,1.1677775411771119e-07,ok,maps/dementia_dd0e3f601c67.npy,0.48093321919441223,0.7624174952507019,-0.2814842760562897,0.14684587717056274
dementia,data/alzheimers/NonDemented/c0bfd22c-7bf0-448c-8511-78ece5a1250f.jpg,cbe680814f8bb608fd1e8ee144c5393e1ad70b13b40972591d3be1c206eef0e3,NonDemented,NonDemented,0.9549436569213867,1,1,,8.093182013446665e-08,ok,maps/dementia_d2bc44b90ab7.npy,0.19932663440704346,0.815611720085144,-0.6162850856781006,0.13367462158203125
dementia,data/alzheimers/NonDemented/c5a00a75-9b54-46c2-a523-2bc68b189c70.jpg,cbbd6ac709ee0f2e75b389f6bd934ad3d2a0a3caa2a0d82f4ddd48e5e3399553,NonDemented,NonDemented,0.9504102468490601,1,1,,8.231787507195776e-08,ok,maps/dementia_254b81ff45d5.npy,0.22707104682922363,0.34498268365859985,-0.11791163682937622,0.14198845624923706
dementia,data/alzheimers/NonDemented/c7079d9c-e077-4805-89b3-e170d5a6c074.jpg,d34e7c3d72ac3bef982ee39896d0593751b6c4beb8b7123b832b32f7d483050a,NonDemented,NonDemented,0.9558428525924683,1,1,,1.262922577627279e-07,ok,maps/dementia_91207654a78b.npy,0.7176212072372437,0.8640270233154297,-0.14640581607818604,0.1252647042274475
dementia,data/alzheimers/NonDemented/c73fe3a2-019f-412d-bac6-2d8b6a7b359a.jpg,1fce0ac93d23ebf28c88d62841f0f01687d4a35ccd662956a5b115536cb48bb7,NonDemented,NonDemented,0.9761580228805542,1,1,,1.000029701270222e-07,ok,maps/dementia_f46205af0660.npy,0.18824517726898193,0.7625085115432739,-0.574263334274292,0.1461210995912552
dementia,data/alzheimers/NonDemented/eb6e452c-596a-4ca1-84cd-75a7b6e30d8d.jpg,77eb26db78bb458704003f30e182cf683b6629307700e754d1f0afdaa3e8c0ad,NonDemented,NonDemented,0.950112521648407,1,1,,2.3904793367002242e-08,ok,maps/dementia_a323e7864452.npy,-7.939338684082031e-05,0.6554109454154968,-0.6554903388023376,0.17238867282867432
dementia,data/alzheimers/NonDemented/f040a067-7106-4267-b0ec-37e6af1d3907.jpg,3d28207041c682340ab09ab131f51c7ddd6329c24dcd506bc022a61b491efc0e,NonDemented,NonDemented,0.970335066318512,1,1,,1.0799155880647504e-07,ok,maps/dementia_5f84cb223d88.npy,0.3995089530944824,0.7838164567947388,-0.38430750370025635,0.19955871999263763
